z1,z2
0.22532213,-2.164619
-4.951093,8.599287
0.2644199,-2.4976606
-3.191378,5.7045197
-0.60664016,1.4525748
-0.9697751,2.0499392
0.03436905,-0.53805214
-3.5803647,6.344411
0.0035990775,-0.27594846
0.38393384,-3.5156984
-3.0556245,5.4812026
-0.026800573,0.22600532
-1.4895741,2.9050193
-0.005235344,-0.20069534
-0.09062037,0.54911155
-1.4437997,2.829719
0.009856224,-0.32924753
0.33037964,-3.059516
-0.43746233,1.1742742
0.066313595,-0.8101603
-2.8995066,5.2243853
-2.1472116,3.986846
0.006090671,-0.2971722
0.25241247,-2.3953795
-0.020107388,-0.058882803
-0.71028316,1.6230698
-0.10552135,0.5927907
-2.8037705,5.0668983
0.038255364,-0.5711561
0.10589591,-1.1473285
-1.0207995,2.1338754
-1.0608932,2.1998305
-0.023727626,0.09520623
-0.9864706,2.0774035
-0.16243908,0.74293673
0.4022945,-3.6720977
-0.5628058,1.3804666
-0.81141675,1.7894365
-1.4573231,2.851965
0.072262585,-0.86083466
-0.4154377,1.138311
-1.4614128,2.8586931
0.21277255,-2.0577204
0.23670547,-2.2615843
-1.3520885,2.678852
-4.1798472,7.330572
0.1363737,-1.4069432
-1.5401559,2.988227
0.08356777,-0.95713437
-4.4111476,7.711066
0.108394995,-1.1686159
-2.7161412,4.9227457
0.06899327,-0.8329864
-0.092626214,0.5585135
-2.141635,3.9776716
-0.9201752,1.9683462
0.058172047,-0.7408095
-0.033577263,0.38660812
0.033361107,-0.52946544
0.37227923,-3.4164224
-3.5046911,6.219926
0.28481758,-2.671411
-0.03391549,0.39005536
-2.0184503,3.7750306
-2.9822335,5.3604727
-0.43347937,1.1677221
0.11546844,-1.2288691
-0.29053968,0.93677473
0.25899568,-2.4514556
-3.2521677,5.8045206
-0.11531672,0.61882836
-2.8082056,5.074194
-0.019783974,-0.072651714
0.10700473,-1.1567739
-0.95082974,2.018774
-5.8272986,10.042121
-0.026427805,0.21013546
-0.0025933683,-0.22320014
-0.010492504,-0.15591413
0.19195043,-1.8803544
-2.4031992,4.4079504
0.05668634,-0.72815377
0.18141438,-1.7906061
-3.9834137,7.007435
-0.021558255,0.0028687418
-1.1371366,2.3252525
-0.19363737,0.7909893
-0.020427614,-0.045253932
-1.0992774,2.2629733
-1.5202297,2.9554482
-0.07788679,0.5192765
-2.4393635,4.4674406
-2.4361901,4.462221
0.056481123,-0.72640574
-2.5768256,4.6935687
0.053301215,-0.6993187
0.0037009716,-0.27681655
-3.865532,6.813517
-1.5243762,2.9622693
0.18180433,-1.7939281
-2.2024417,4.0777006
-1.0483016,2.1791167
0.003571868,-0.2757166
0.08180624,-0.94212943
-0.5728855,1.3970479
-1.3455817,2.6681485
0.23737912,-2.2673225
0.3144449,-2.923781
0.12939695,-1.347514
-0.04081142,0.43686944
-1.8162855,3.4424658
-1.8658198,3.52395
0.01829049,-0.40109193
-0.0070587397,-0.1851638
0.2323219,-2.224245
0.04943919,-0.66642135
-3.3680925,5.995219
0.14719203,-1.4990956
-2.2401757,4.1397734
-0.8686615,1.8836054
-0.02436009,0.12212774
0.37696034,-3.4562974
0.64824814,-5.7671676
0.03879291,-0.5757348
-0.41995102,1.1456643
0.021210045,-0.42596143
0.10719183,-1.1583668
-0.7272785,1.6510273
0.32815513,-3.040567
-0.025172174,0.15669319
0.012259454,-0.34971875
0.053206652,-0.6985134
-0.006282449,-0.19177604
0.09533107,-1.0573357
-1.389676,2.7406845
-1.2580131,2.5240965
-2.4681926,4.514866
-0.0019207895,-0.22892964
0.08072187,-0.93289226
0.0025278628,-0.26682365
0.29876363,-2.790205
-0.1097281,0.6039729
0.053892642,-0.70435655
-2.4493132,4.4838085
-0.8756485,1.895099
0.0604167,-0.7599295
0.09780511,-1.0784101
-0.66764486,1.5529288
-0.17274493,0.7595575
-3.401132,6.04957
-0.80848885,1.7846202
0.107855916,-1.1640238
0.031119138,-0.5103688
0.012971044,-0.35578012
-0.0639354,0.4889964
-0.09883198,0.57500935
-1.4858644,2.8989162
0.061217874,-0.7667541
-0.0064318776,-0.19050348
0.010865718,-0.33784705
-1.1859478,2.4055476
-4.8203974,8.384289
0.1581982,-1.5928475
-1.0805367,2.2321444
-1.9380292,3.6427364
0.059915423,-0.7556598
-0.8866211,1.9131492
0.14913711,-1.5156637
0.041296482,-0.5970605
0.057502776,-0.7351082
-3.0618367,5.491422
0.18614656,-1.8309158
-0.023914337,0.10315269
-0.83584344,1.8296188
-0.026270479,0.30467469
-3.97816,6.9987917
-0.009431392,-0.16495252
-2.3101053,4.2548094
-3.032165,5.4426117
-3.4111505,6.06605
0.16198072,-1.6250676
-1.4164996,2.78481
0.26449156,-2.4982705
-1.2077607,2.44143
-3.8243284,6.7457366
-2.504754,4.5750103
0.19195755,-1.8804152
-0.3571257,1.0434307
-1.235647,2.4873033
-0.026711673,0.27652
0.01324296,-0.35809672
0.16312759,-1.6348364
0.24374087,-2.3215132
-0.81460714,1.7946846
-2.9727058,5.3447995
-0.9345336,1.9919661
-0.023953468,0.10481843
-2.163566,4.0137486
-2.1488075,3.989471
-0.020584494,-0.038576603
-0.14678782,0.70248336
-0.07873699,0.52113396
-1.7051278,3.2596092
-0.5256752,1.319386
-2.0752888,3.8685308
0.1078109,-1.1636409
0.14312649,-1.4644648
-4.1343927,7.255798
-2.0870757,3.8879213
-3.3534613,5.97115
-1.4628664,2.8610845
-0.19766963,0.7970557
-3.2487502,5.798898
-2.0699883,3.8598113
-2.2533455,4.161438
-0.026092142,0.19585013
-0.048945397,0.45573747
-1.6230327,3.1245608
-0.027157456,0.24807256
-1.2320572,2.4813986
-0.61781335,1.4709551
0.29851025,-2.7880478
0.21743669,-2.0974503
-2.9135957,5.2475624
0.09308921,-1.038239
0.088624924,-1.0002116
-2.5756397,4.6916184
0.09042205,-1.0155196
0.26551503,-2.506989
-2.5182,4.597129
-2.060257,3.8438034
0.13884442,-1.4279891
-0.023501009,0.08556086
0.025341928,-0.46115714
-0.020713568,-0.033083975
-0.013803422,-0.12771124
-2.9736538,5.346359
0.14606482,-1.4894937
0.17583464,-1.7430772
-0.5234196,1.3156756
-0.14233327,0.69064236
-3.4306889,6.098191
0.016279519,-0.38396263
0.03035283,-0.5038408
-0.15844095,0.73345906
0.16482073,-1.6492596
-0.75722766,1.7002944
0.028538585,-0.4883871
-2.288426,4.219146
-0.12518337,0.6450554
-0.39971823,1.1127003
-0.02536431,0.16487166
-0.83640146,1.8305368
-0.29883015,0.9492756
0.09219192,-1.0305959
-0.9865699,2.077567
-3.5992432,6.3754663
0.31704623,-2.9459395
0.2274173,-2.1824665
-2.8972502,5.220674
0.058997214,-0.7478386
-1.1344453,2.320825
-0.023824066,0.09931204
-0.02258405,0.046531945
-0.5346247,1.3341082
-1.7615668,3.3524523
-1.5533578,3.0099444
-2.0573292,3.8389874
-1.8688971,3.5290127
-0.1642656,0.7460325
-1.6096822,3.1025991
0.057133347,-0.73196125
0.25317463,-2.4018712
-1.3065933,2.604012
-0.024795651,0.14066568
0.012732238,-0.3537463
0.0059922934,-0.2963342
-0.045579046,0.44792873
0.07189509,-0.8577039
0.008487016,-0.317585
-2.7753053,5.020072
0.10268769,-1.1200005
0.10710299,-1.1576108
-1.7158276,3.2772102
-0.07551235,0.514089
0.057444245,-0.73460966
-0.47857958,1.2419128
0.15231235,-1.5427111
0.46660757,-4.2199254
-1.7665261,3.3606105
-3.0955372,5.5468593
-0.022196949,0.030056775
0.06675297,-0.8139029
-0.5267153,1.3210971
0.24490012,-2.331388
-3.0007534,5.3909383
0.059779048,-0.75449765
-1.3642322,2.6988292
0.30969188,-2.883294
0.3761928,-3.4497595
-1.7233552,3.2895937
-1.238483,2.491969
0.10035813,-1.1001569
-0.87571764,1.8952128
-0.14399803,0.69506776
-0.08524904,0.5357866
-4.298516,7.5257835
-0.116821885,0.62282944
-1.5515414,3.0069566
-1.1124417,2.2846284
0.24255578,-2.3114185
-2.8173928,5.089307
0.089065254,-1.0039626
-0.6341347,1.497804
-0.6359152,1.5007331
0.08350602,-0.95660806
-0.020735294,-0.032160193
0.030001134,-0.5008452
0.12679827,-1.3253781
-0.7510437,1.6901215
-1.3784723,2.7222543
-2.4346833,4.459742
-1.8545772,3.505456
0.6090921,-5.433631
0.19411671,-1.8988067
-3.0286007,5.436748
-2.9646883,5.3316107
0.008393824,-0.31679088
0.02431652,-0.45242286
0.024710745,-0.45578063
-0.58051693,1.4096019
-0.2861293,0.9301394
-0.021226257,-0.011259466
-0.040499747,0.43593144
-4.967707,8.6266165
-0.5243329,1.3171779
-1.9126364,3.600965
-0.027114749,0.2507975
0.61789703,-5.508632
-0.019455373,-0.07956678
-0.7113364,1.6248025
0.11550534,-1.2291832
0.008593947,-0.3184955
-0.006645739,-0.18868154
0.038823932,-0.5759992
0.39178193,-3.5825496
-2.5368352,4.627784
0.0063891113,-0.29971433
-2.0800858,3.8764224
0.02632469,-0.4695285
-2.0629005,3.8481526
-0.94324756,2.006301
-0.6701529,1.5570548
0.12865645,-1.3412063
0.11469042,-1.2222414
-2.7932954,5.0496655
-0.058551997,0.4773383
-1.5958796,3.079893
-2.821855,5.0966477
-0.4957841,1.2702146
-0.7000648,1.6062603
0.48190823,-4.35026
-0.0035134256,-0.2153632
-3.0878825,5.534268
-1.2724684,2.547876
0.1397506,-1.4357079
0.3995484,-3.648706
-3.5532498,6.2998056
-4.2097406,7.3797464
0.34659892,-3.1976743
-0.014066815,-0.12546772
-1.9503506,3.6630054
0.021240085,-0.42621732
-5.897701,10.158288
-0.10200602,0.5834465
-0.021228641,-0.01115939
0.116106346,-1.2343026
-2.2755427,4.197953
-0.040623516,0.4364336
-2.0779495,3.8729086
-0.024150968,0.11322686
-2.0107727,3.7624006
-0.9225528,1.9722575
-2.2351613,4.1315246
0.049606204,-0.6678443
0.10008137,-1.0977993
-0.5351,1.33489
-0.07532409,0.5136777
-3.246396,5.7950263
-0.680397,1.5739063
-0.14812383,0.7060348
0.52916026,-4.752759
-2.494576,4.5582666
0.24755798,-2.3540277
0.1337796,-1.384846
-0.023132205,0.06986421
0.3192463,-2.9646807
-0.01832968,-0.08915609
-0.014177591,-0.124524176
-0.15063381,0.71270657
0.18897696,-1.8550252
0.15803184,-1.5914303
-1.4084904,2.7716346
-2.9575176,5.3198147
-0.46443498,1.2186447
-1.797911,3.412239
-0.15958878,0.7365102
0.19235362,-1.8837887
-1.0324384,2.1530213
-0.14177069,0.689147
-0.05532986,0.4703607
0.09764172,-1.0770181
-5.0293245,8.727979
-1.366107,2.7019129
-0.025930136,0.18895346
0.18325767,-1.8063086
-1.1097163,2.2801452
-4.20221,7.367358
0.041955233,-0.60267174
-1.4301211,2.8072176
-2.6681113,4.8437357
-1.4055158,2.7667413
-0.4229914,1.1506177
-1.3617395,2.6947284
-4.9370327,8.576157
0.109482974,-1.1778837
0.20146842,-1.96143
0.04970014,-0.6686442
-2.5520158,4.6527567
-0.46110916,1.2131737
-0.110524505,0.6060899
0.036862433,-0.5592913
0.05379495,-0.70352465
-1.650808,3.1702518
-0.042503268,0.44079405
0.002407968,-0.26580232
0.2455238,-2.3367004
0.062600315,-0.77853006
0.08318582,-0.9538805
-0.041570872,0.43863112
0.2344792,-2.242621
-0.009161174,-0.16725451
-1.9342593,3.6365347
0.23275326,-2.2279186
0.06099257,-0.7648354
-1.0005952,2.1006389
-1.0820007,2.2345524
-0.02248925,0.042494297
0.003845483,-0.27804744
-0.026494533,0.21297884
-0.021894842,0.017195195
0.30496365,-2.8430176
0.151963,-1.5397353
-0.026763082,0.22440934
0.12025523,-1.2696434
-2.3171463,4.2663918
-0.01204291,-0.142708
0.3315869,-3.0697985
-0.49808186,1.2739946
-1.9042112,3.5871048
-1.4674785,2.868671
-2.444695,4.476211
-1.7637919,3.3561125
-0.83859265,1.8341415
-3.1503053,5.6369543
-0.091468304,0.55543566
0.11075169,-1.1886913
-2.0384889,3.8079944
0.26097482,-2.4683151
0.015436441,-0.37678134
0.14198987,-1.4547825
-1.4803108,2.8897805
0.09912549,-1.089657
-2.4498334,4.484664
0.107822835,-1.1637425
-0.027025312,0.2565065
0.025774062,-0.4648384
-2.636682,4.792034
-2.0101552,3.7613845
0.0364812,-0.5560431
-2.129147,3.957129
0.0038507283,-0.27809203
-3.064477,5.4957657
0.09757917,-1.0764856
-2.7638273,5.00119
0.025542498,-0.46286553
0.043396413,-0.6149483
-1.567274,3.0328364
0.03277999,-0.52451605
-0.023946911,0.104540616
-1.2145512,2.452601
-2.2636132,4.1783285
-4.394447,7.683592
-0.020347953,-0.048642844
-3.5059438,6.2219877
-0.03589621,0.4102474
-0.59948397,1.4408028
0.056424975,-0.7259277
-0.6856876,1.5826097
-0.74688816,1.6832858
0.06926268,-0.83528125
-0.020936668,-0.023586035
-0.02169922,0.008871645
0.0053265095,-0.29066277
-3.44066,6.114594
0.07532951,-0.8869593
0.0401918,-0.587651
-2.2817674,4.2081923
-0.5562279,1.3696458
-0.1387443,0.68110234
-0.30604786,0.9609331
-0.020985007,-0.02152881
0.23956956,-2.2859817
0.1544522,-1.5609384
-2.9418216,5.293994
0.042529494,-0.60756326
0.2146301,-2.0735426
-0.014749914,-0.11964911
0.1566954,-1.5800468
0.3810026,-3.4907303
0.14031695,-1.4405322
-0.024396062,0.123658806
0.14552207,-1.4848706
-0.026310265,0.30213615
-0.086699545,0.5390738
-0.79594815,1.7639905
0.27171907,-2.559836
-1.8389837,3.4798045
0.26416036,-2.4954495
0.012775838,-0.3541175
-3.136322,5.613952
-0.019414604,-0.07991427
-4.7013187,8.188403
0.04336649,-0.6146933
0.106601566,-1.1533395
-1.3340702,2.649212
-0.02969715,0.34705362
0.3668539,-3.3702087
-1.1406361,2.331009
-2.376072,4.3633256
0.25181532,-2.3902926
0.36890626,-3.387691
-0.10173041,0.58271396
0.13733533,-1.4151341
0.21768378,-2.099555
-1.6693685,3.2007842
-1.0949832,2.255909
0.19075556,-1.870176
0.3013254,-2.812027
0.02811861,-0.4848094
-1.9760829,3.7053356
0.37486506,-3.4384484
-1.1969721,2.4236827
-0.7595961,1.7041906
-0.020643026,-0.03608665
0.26946628,-2.540646
0.0989918,-1.0885181
-0.007918805,-0.17783713
0.0038707554,-0.27826267
-0.07046506,0.50313646
0.026964217,-0.47497624
-5.6606107,9.767087
-0.67354226,1.5626302
-0.024718285,0.13737315
-2.5817838,4.7017255
-0.014868051,-0.11864275
-0.46776408,1.2241211
0.31848064,-2.9581585
0.27405792,-2.5797586
-1.051431,2.1842647
-0.34504813,1.0239238
-0.1776889,0.76699555
-1.0198371,2.1322923
-0.026586026,0.216872
-1.7046515,3.2588253
-2.5362248,4.62678
0.04268557,-0.60889304
0.044345617,-0.62303364
-1.8074635,3.4279532
0.10906647,-1.1743358
-1.4216685,2.793313
-0.024240464,0.11703637
0.090803355,-1.0187678
-0.1338427,0.6680732
0.0017896891,-0.2605356
-1.1644957,2.3702583
-0.44988638,1.194712
-0.47086447,1.2292213
-1.6785123,3.215826
-0.4052555,1.1217217
-3.4697976,6.162525
-1.1080438,2.2773943
-0.6473399,1.519527
-0.58325046,1.4140986
-0.5504588,1.3601557
-0.15807357,0.73248255
0.0078035593,-0.3117627
0.10399291,-1.1311188
-1.4622886,2.8601336
-2.6983385,4.8934603
-2.3384094,4.3013697
-1.0992202,2.262879
-0.7970809,1.7658536
-1.7308136,3.3018627
-2.9058576,5.2348332
-1.0298011,2.148683
-0.027134657,0.24022263
0.035945892,-0.55148333
-1.2560506,2.5208683
-0.9334898,1.990249
-2.0807943,3.8775878
-0.13197196,0.66310054
-1.905986,3.590025
0.030613422,-0.50606084
-3.9996705,7.034177
-0.8142967,1.7941743
-0.022306323,0.034712404
-0.027037472,0.2360878
0.5467487,-4.9025803
-0.020341963,-0.048900306
-2.253563,4.161795
-0.22298938,0.83514816
-3.9781847,6.998832
-0.1916942,0.78806597
-1.8716527,3.533546
0.11394435,-1.2158865
-1.2384452,2.4919066
-0.26783717,0.9026197
-1.4305578,2.8079362
0.31443316,-2.9236803
-0.72856295,1.6531404
0.33724782,-3.1180196
0.089295745,-1.0059259
0.0084427,-0.3172071
-0.019150764,-0.08216208
-0.013048351,-0.13414317
-4.316382,7.555174
-0.63395715,1.497512
0.09684484,-1.0702302
-0.14699864,0.7030436
-3.1494632,5.635569
-0.15001732,0.7110679
0.30597347,-2.8516207
0.19465533,-1.9033947
-0.15828001,0.73303115
0.12272367,-1.2906703
-0.8296566,1.8194414
-3.8165421,6.7329273
-2.0758085,3.8693862
0.27159137,-2.5587482
-0.62303513,1.4795449
-0.5546723,1.3670869
-0.6807577,1.5745
0.3546753,-3.266469
0.28694707,-2.6895509
0.43128186,-3.9190164
-0.3646366,1.0555618
-0.022527575,0.044127405
-3.3983827,6.045047
0.250664,-2.3804855
-2.619228,4.763322
-0.025708526,0.17952302
-2.461824,4.504389
-1.3262777,2.636393
-1.8810471,3.5489998
-1.3687313,2.7062302
-1.2151785,2.4536328
-1.2356055,2.4872355
0.09396608,-1.0457082
-2.4787092,4.5321655
-0.025556624,0.17305648
0.18761107,-1.8433908
-1.1572742,2.358379
-1.6145041,3.1105309
-0.525952,1.3198414
0.17830215,-1.7640965
-0.02662307,0.21844736
-1.1975158,2.4245772
0.008883327,-0.32096076
-2.4729676,4.522721
0.056964695,-0.73052496
-0.009442568,-0.16485798
-0.6985588,1.6037828
-1.8840028,3.553862
-1.991419,3.7305636
0.021285892,-0.42660785
0.19029437,-1.8662481
-1.4344661,2.8143654
0.0026772916,-0.26809657
-4.6722865,8.140643
-1.3167876,2.6207814
-0.13164464,0.66223055
-2.0427928,3.815075
-2.1026998,3.9136229
-1.502522,2.9263186
-0.022665977,0.050020188
-0.42940658,1.1610698
-5.009987,8.696168
-4.7474914,8.2643585
-1.3664751,2.7025185
0.0025068521,-0.2666446
-6.146641,10.569428
-1.1271987,2.3089042
-1.1864237,2.4063306
0.22909327,-2.1967425
-0.8710078,1.8874649
-0.015679866,-0.111727595
-0.026213944,0.3082831
-4.7695274,8.300608
0.07810961,-0.9106404
-0.025764167,0.18189102
0.014822066,-0.37154782
0.84699804,-7.4601493
-4.665777,8.129937
0.31098688,-2.8943248
-0.6530843,1.5289766
-0.022862196,0.05837211
-0.14408505,0.6952989
-0.95859003,2.0315394
-1.2837671,2.566462
-0.021160573,-0.01405707
-3.399569,6.0469985
0.07381767,-0.8740812
-0.9406291,2.0019937
-2.5350056,4.624774
-1.0161595,2.1262426
0.1971527,-1.9246677
-1.2067189,2.4397168
-0.019992828,-0.06375992
-1.6436218,3.1584306
0.07560536,-0.8893093
0.057974696,-0.7391281
0.34115583,-3.151309
-0.4024862,1.11721
0.053871453,-0.7041763
-0.035297632,0.40414536
0.20658046,-2.0049753
-1.6165441,3.1138873
0.07246065,-0.8625215
-0.4459349,1.1882116
-0.16015995,0.73802835
-0.036740422,0.41839278
-0.024277806,0.11862457
-0.26670688,0.9009192
-0.025791764,0.18306446
0.27529928,-2.5903325
0.13100183,-1.3611845
0.1026874,-1.1199975
-1.028503,2.1465478
-1.9971362,3.7399688
0.12366134,-1.2986573
0.10436544,-1.1342914
0.24962582,-2.371642
-1.3600329,2.6919212
-0.5237723,1.3162557
-3.6727386,6.4963675
-0.88764524,1.9148339
0.13370943,-1.3842481
-1.0529718,2.1867995
0.047011703,-0.6457436
-0.4365675,1.1728021
-0.021380514,-0.0046957135
-2.5743628,4.689518
-0.040866762,0.4369979
-6.6893325,11.465714
-0.42841607,1.1594559
-3.6526136,6.4632607
0.18469803,-1.818577
0.08034961,-0.9297208
0.004694283,-0.2852775
0.2613942,-2.471887
-2.1304169,3.959218
0.31650552,-2.9413338
0.11803496,-1.2507311
-0.539421,1.3419982
0.16756393,-1.6726261
-2.4819045,4.5374217
-1.8525752,3.502163
-1.3703269,2.7088547
-1.1925204,2.41636
-2.3708239,4.3546915
0.18885866,-1.8540176
-0.58922404,1.4239252
-0.020232826,-0.053545147
-1.2849249,2.568367
-4.077252,7.1618004
-0.023559034,0.08802998
-4.2819476,7.4985285
-0.16680855,0.7503422
-3.0671062,5.500091
0.37491727,-3.4388938
0.112963796,-1.2075337
-0.033608228,0.38692325
0.19874924,-1.9382677
-1.9012676,3.582263
0.023394942,-0.44457227
-0.026392996,0.20865476
-0.023802578,0.09839702
0.20085444,-1.9562004
0.069414005,-0.83656996
-0.022806019,0.055977166
-3.70714,6.5529585
-2.155274,4.0001087
-0.28034943,0.9214438
-0.036329627,0.41466558
-2.535306,4.625268
0.4782466,-4.3190684
0.26027125,-2.4623213
0.037671775,-0.5661849
-0.04757431,0.4525571
-0.4850456,1.2525495
-2.1371212,3.9702468
-0.044802397,0.44612712
-0.024055421,0.10915929
-2.7844582,5.0351286
-0.020972252,-0.022072226
-0.3556003,1.040967
-4.272015,7.482189
-1.9326895,3.6339521
-0.934847,1.9924818
0.35067046,-3.2323556
0.02657795,-0.47168624
-2.9937758,5.3794603
0.009409159,-0.32543975
-3.4668622,6.157697
0.15467721,-1.5628551
-1.0633109,2.2038074
-0.21914071,0.82935786
0.21386631,-2.0670376
-2.8858619,5.20194
-3.1314359,5.6059136
-1.3145131,2.6170402
0.14388852,-1.4709553
-3.4044209,6.05498
-6.335202,10.880847
-1.0187191,2.130453
0.025406301,-0.4617058
0.18330222,-1.8066878
-1.0455256,2.17455
-0.9299804,1.9844764
0.17201477,-1.7105387
-4.1869984,7.342335
-0.87882245,1.9003204
-0.026771665,0.22477293
0.0004451871,-0.24908304
-1.1497036,2.3459253
-0.07770574,0.51888096
-5.568546,9.615181
-1.4812354,2.8913012
0.0014896393,-0.25798
-2.2049627,4.081847
-0.054326773,0.46818852
-0.00012606382,-0.2442171
-0.7761489,1.7314204
-0.026988804,0.25883532
-2.1612735,4.009978
-0.47254372,1.2319837
0.039643347,-0.58297926
-0.026630878,0.2816757
-1.3210614,2.627812
-0.025408387,0.16674605
0.06506017,-0.7994834
-4.589458,8.00439
0.17327423,-1.7212676
-0.7620909,1.7082946
-0.0053321123,-0.1998713
0.18256813,-1.800435
-3.0746078,5.51243
-1.5955693,3.0793834
-0.65554374,1.5330224
-1.7615398,3.352408
0.31347996,-2.9155617
-1.9246203,3.6206784
-1.25186,2.5139747
-0.026208282,0.20079264
-2.69599,4.889597
-0.89481354,1.9266258
-0.021646887,0.006643951
-0.75451005,1.6958239
-0.21861577,0.8285682
-1.193312,2.4176621
-3.3935308,6.037065
-0.021479875,-0.00046497583
0.3183486,-2.9570332
-0.09036696,0.55010253
-0.025366127,0.16494697
0.059731305,-0.75409156
-2.8460326,5.1364202
0.30558628,-2.848321
-0.02629137,0.20433033
0.28838307,-2.7017827
-1.64826,3.1660604
0.3337186,-3.0879574
0.07980135,-0.92505074
0.025722623,-0.46440053
-0.025012732,0.14990404
-0.56616235,1.3859882
0.18336795,-1.8072475
-0.026190162,0.30980217
-4.4043717,7.6999187
-2.5062327,4.5774426
-0.42601264,1.1555401
-0.021947652,0.019444108
-0.15361863,0.7206407
0.18785734,-1.8454889
-4.3687086,7.641253
-0.026275784,0.30433694
-4.0713916,7.1521597
0.076041326,-0.8930225
-0.2208724,0.8319633
-0.0067636967,-0.18767679
-1.9405018,3.6468039
0.2025859,-1.9709489
0.1447031,-1.4778943
0.03314954,-0.5276639
-0.29468334,0.9430088
0.032251835,-0.5200172
-1.5898776,3.0700202
0.09937638,-1.0917943
0.29267406,-2.7383332
0.15173602,-1.5378014
-1.6405982,3.1534567
-0.019873321,-0.068849
-2.8992128,5.223902
0.030433863,-0.50453126
0.00078234076,-0.2519548
-4.187165,7.342609
-2.6058373,4.741294
-0.6434613,1.5131465
-0.6830393,1.5782531
-2.7123556,4.9165187
-0.014221519,-0.12414992
-0.02430877,0.119941145
-0.4449786,1.1866385
-1.6990889,3.2496753
0.14640312,-1.4923751
0.29411685,-2.7506237
-1.0910873,2.2495003
-1.3783162,2.7219977
0.010668248,-0.33616477
-0.8107226,1.7882948
-0.31774348,0.9798231
0.071157515,-0.8514215
-4.2754736,7.487879
0.21204172,-2.051495
-0.047246575,0.45179683
-0.9301292,1.9847208
-0.20987284,0.8154148
-0.13724953,0.67712903
-3.8775802,6.833337
0.2550474,-2.4178238
-0.07274863,0.50808173
-0.0010683835,-0.2361902
0.12274818,-1.2908787
-2.291772,4.2246494
0.00635013,-0.29938233
-0.60884845,1.4562076
0.09723753,-1.0735751
-4.76207,8.28834
-0.230632,0.8466462
-1.3574421,2.6876593
-0.0036830604,-0.21391803
0.0055155754,-0.2922734
-1.5915155,3.0727143
-1.6016726,3.0894237
-0.25499332,0.8832967
-2.0136666,3.7671614
0.09607202,-1.063647
-0.8356873,1.829362
-6.5018926,11.156148
-0.8482275,1.8499911
-2.3305917,4.288509
-3.6544056,6.4662094
-2.7747784,5.019205
-0.032804936,0.37873447
0.21455881,-2.072936
-0.021819144,0.0139741
-1.3656671,2.7011895
0.0020728707,-0.26294804
-1.0364332,2.159593
-1.5624241,3.0248585
-2.589262,4.714028
-3.9236507,6.909123
-0.88195574,1.9054745
-0.026659548,0.2798463
-0.22543043,0.8388206
-0.94012094,2.0011573
-2.1233358,3.9475698
0.03916371,-0.57889354
-2.9527931,5.312043
0.08001368,-0.92685986
-2.2494588,4.155044
-1.691593,3.2373438
-3.2870302,5.8618703
-1.1309332,2.3150473
0.12853366,-1.3401605
0.01661393,-0.38681096
0.12929076,-1.3466096
0.01819998,-0.4003212
-2.4760447,4.5277824
-0.74988425,1.6882142
-1.7536012,3.3393488
0.21502978,-2.0769472
-2.6840177,4.8699017
0.10866284,-1.1708978
0.108481824,-1.1693553
0.3365326,-3.1119275
-0.92609453,1.9780837
0.06450322,-0.79473907
0.44658917,-4.0494065
-1.3905437,2.7421117
-3.4394722,6.1126394
-4.209932,7.38006
0.06459814,-0.79554766
-4.216945,7.3915987
-0.8426374,1.8407952
-0.0024534762,-0.22439188
-0.02698341,0.23378515
-0.005343139,-0.19977778
-0.025486082,0.17005417
0.20244001,-1.9697067
-2.1380095,3.9717083
-1.5231042,2.960177
-1.7367622,3.311648
0.09320101,-1.0391917
0.11029434,-1.184795
0.00093370676,-0.25324446
0.17921971,-1.7719122
-2.6421456,4.801022
0.29699397,-2.7751312
0.26193768,-2.4765167
0.070176035,-0.8430612
0.32488966,-3.0127506
-3.7110171,6.5593367
-1.1824042,2.3997183
-1.6533308,3.1744018
0.066732705,-0.8137306
-2.356492,4.3311157
0.0755015,-0.8884245
0.2247591,-2.1598234
0.06033513,-0.75923514
-0.023006558,0.06451589
-2.2174234,4.1023455
-1.9024624,3.584228
0.19531931,-1.9090507
0.08082229,-0.93374753
-0.13849658,0.6804439
-0.9444597,2.0082946
-4.535558,7.915723
-2.4027495,4.407211
0.3564484,-3.2815728
-2.8708801,5.1772947
-0.026809752,0.22639406
0.13635673,-1.4067987
-2.8138542,5.0834856
-0.027002126,0.23458374
0.119428664,-1.2626022
-0.09415293,0.56257176
0.5894462,-5.2662835
-3.737764,6.6033363
0.14884306,-1.513159
-0.39616597,1.1069127
0.079013556,-0.91834074
-0.001481086,-0.2326749
-1.6485351,3.166513
-0.025215566,0.15853798
-4.160554,7.298834
0.03794667,-0.5685266
-0.022425294,0.039776027
0.046568632,-0.64196986
0.14869453,-1.5118934
-0.019421786,-0.07985318
-0.026395202,0.2967158
-1.9788839,3.7099428
-1.6017777,3.0895958
0.1800088,-1.7786336
0.24077925,-2.296286
-0.54289436,1.3477118
-0.067869365,0.49751544
-2.0314717,3.7964516
0.17660563,-1.7496449
0.053083092,-0.6974612
0.36370328,-3.3433719
-1.9727525,3.6998568
-0.85534286,1.8616956
-0.025116712,0.15433177
0.048474908,-0.6582073
-0.4927702,1.2652568
-1.9607769,3.6801567
0.105670646,-1.1454092
0.066648915,-0.813017
-2.0575128,3.8392892
