y_true,y_pred
1.5748088712075121,1.5754964
4.5889190126264054,4.5883236
3.0334807033805165,3.0335476
6.8089607836552455,6.8074207
-2.4265660557055297,-2.4265118
2.7585200620056574,2.7587037
0.5797783289168525,0.5775137
6.924764895885435,6.9231753
-2.5560636105310017,-2.5560334
-2.655433622283706,-2.655422
-1.8954459723568575,-1.8952909
-6.716348001512042,-6.7171035
-1.6625833597824127,-1.6623843
-2.400588256735422,-2.4005287
0.47558691120184476,0.47756508
1.0807272874291571,1.0866772
5.9329731315117575,5.9318056
3.0055040711872336,3.0055828
-1.8243295423706887,-1.824161
-2.841036644772429,-2.8410602
1.5555850066635606,1.5562956
-4.174943976773832,-4.1752195
5.791581140780774,5.790473
3.7297171452632227,3.7294874
-1.4836636833456396,-1.483431
-5.417407050207159,-5.4179163
4.28132036354241,4.280856
-0.3622067938414968,-0.36058277
3.9143188707456917,3.91401
-5.0420229661599985,-5.0424614
-1.8953902451496256,-1.8952351
0.01658203447544185,0.022111654
0.14856568212368967,0.14437014
-1.423231986071961,-1.4229879
1.969624426699882,1.9701439
-3.376112233375951,-3.376237
-0.4502434647491148,-0.44500363
0.3804081887783806,0.37769043
1.6267984324670501,1.6274638
2.250323831623941,2.250724
-3.556430562703929,-3.5565896
-4.8512949702649975,-4.851698
4.040368870804588,4.0400066
1.05086917624399,1.0563295
-2.3669222534895926,-2.3668566
4.905173239720924,4.9044437
0.3657953118724541,0.36405173
3.729265139864516,3.7290354
0.21351218541168157,0.22168149
6.516657126092654,6.5152416
5.550875132039288,5.5498705
-0.7872937649182176,-0.7869297
3.0723771134715063,3.072427
2.0408579477830666,2.041347
4.327992999386001,4.3275084
-3.0513559031648283,-3.0514195
2.1694852056789653,2.1699195
3.347032109739632,3.3469653
-5.561622587971823,-5.5621595
-3.7417919608070442,-3.7419858
-6.44861835962728,-6.4493237
-0.8519392140607062,-0.8515874
2.2690678457303965,2.26946
4.750870143439692,4.750205
0.23430826885653652,0.23736368
5.1501345567630334,5.1493
-4.364264010078755,-4.3645754
-5.386568234695925,-5.387072
-0.1756572472945373,-0.17169401
1.2145215892233108,1.2149093
-0.10338987150278335,-0.098837644
-6.537825966647702,-6.5385475
-0.28182231002461405,-0.28867006
-4.125094759817502,-4.125361
2.117690540793249,2.1181471
1.159285443888973,1.1559665
-2.9721608515468256,-2.9722095
-1.6249898729934174,-1.624784
-3.3495272576177024,-3.3496468
-0.19820870906647223,-0.1944291
3.0204252224024524,3.0204976
-3.1171394553729908,-3.117215
1.5939350357077937,1.5946143
-1.6768218207132597,-1.6766257
-2.507284044817642,-2.5072443
-0.33845971624407856,-0.33933842
-3.2737236690476172,-3.2738285
-1.7507928298671356,-1.7506104
-3.788022499343293,-3.7882252
6.213006396192848,6.2117195
0.111513142618384,0.10788377
-2.2127263421749244,-2.2126312
0.6766638914396543,0.675988
-0.3552124821475948,-0.35432553
-0.6987672281802643,-0.6983865
1.9421656351666576,1.942697
2.395449708887899,2.395788
-1.677591927782459,-1.6773959
-1.8208971587081315,-1.8207281
-0.8697898372940426,-0.8694414
-7.279313874712116,-7.280175
-4.791454846877279,-4.7918468
4.322435960198839,4.321954
5.201844652103369,5.200988
-0.787521104465944,-0.7871572
1.823233204085776,1.8238151
0.9842594104369798,0.98862725
9.736275998899158,9.733488
3.540406731314554,3.540257
-0.404510941882173,-0.39842838
-3.0216841886981767,-3.0217419
-5.08002931081022,-5.080475
0.6434085103595535,0.64218754
-2.3917910650642566,-2.39173
-4.497561132952331,-4.497897
-2.044642987510777,-2.044516
-3.420155090229511,-3.420288
5.335210302129924,5.334296
2.7879897077175273,2.7881613
-0.025211705528074533,-0.0200226
4.679994288709058,4.6793594
0.24466007087909775,0.24516958
-2.723619788916333,-2.7236211
4.816541243214414,4.815848
1.7041831919843615,1.7048159
-3.2800603419221166,-3.2801666
-0.6019037495697749,-0.6015046
-2.7689480415142733,-2.768958
-4.372796697715366,-4.373109
2.928830567908847,2.9289417
6.038105586112453,6.0368924
-4.422658994924161,-4.4229813
1.780265040548637,1.7808652
-2.057512461088514,-2.0573883
-1.540425718780047,-1.5402038
-1.8733140726400554,-1.8731549
-2.732178709550166,-2.7321815
0.15343886008492816,0.15162368
-2.627694989840939,-2.6276786
0.8552595782036357,0.85751224
-0.15886685120009977,-0.15476668
-0.7556200705465145,-0.75524986
-2.86996829365475,-2.8699973
-1.8239110936818301,-1.8237424
2.388756798115996,2.389098
1.584039232018952,1.5847226
-3.0913011122068896,-3.091372
0.3141163303918632,0.31581855
2.3760947143767908,2.376441
-5.279123026257228,-5.2796063
1.7182557977878616,1.7188822
-2.0954003100112484,-2.095283
1.8043914226139686,1.8049811
-2.4136373796533612,-2.4135804
-5.707538346169185,-5.708102
-5.146741092293908,-5.147199
0.15205795261767638,0.14956826
0.8213146650368857,0.82301086
-2.8597002612865348,-2.8597274
2.0194066663436865,2.0199049
-5.254187774834707,-5.2546663
-0.20896267105083388,-0.20660537
-3.829569474610824,-3.8297796
-2.0612867617938755,-2.0611627
0.1498877594255598,0.14633788
-2.7208659635477384,-2.7208664
-1.2160714066118699,-1.2157884
3.1821772701669064,3.1821806
-1.824292271325825,-1.8241243
2.642690496762528,2.6429234
-3.5724467490228724,-3.5726085
1.6753879160853722,1.6760323
4.558640244706224,4.558058
-7.816026186630569,-7.816989
-2.520004063868462,-2.519967
1.8248622960888676,1.8254435
-0.6420858882840202,-0.6416944
1.1736663040257722,1.1716304
-1.909968863024067,-1.9098165
0.2738209505242792,0.26908344
-0.49229464367714715,-0.48945987
3.692851125532182,3.6926367
0.8045493490526262,0.80597067
1.0675933562937865,1.0733277
-1.302469328707007,-1.3022026
-1.5419462693435035,-1.5417246
-1.3678690940649052,-1.3676147
1.247367197848445,1.2495158
-1.3312698189755012,-1.3310084
0.9163485564420156,0.9196029
6.562993581452084,6.561557
2.7547381888828455,2.7549236
-1.0309769324635512,-1.030659
3.7985719511422813,3.798313
-1.2904476357709302,-1.2901785
-6.44511568623399,-6.4458194
-3.1878488205356623,-3.1879377
-5.915963498683551,-5.916567
-1.1115832378317845,-1.1112802
0.05824402904762952,0.060936093
5.301360261280848,5.300462
1.0338351305519295,1.0390161
-0.6928567075833498,-0.69247484
2.622810740595519,2.6230524
-6.9922237912851415,-6.9930305
0.7450786535171626,0.74552447
2.4376897816301217,2.4380102
-4.675700253661826,-4.67607
3.6168678595605313,3.6166863
1.0704196274668383,1.0762005
-1.3132556926664334,-1.3129909
2.0010319589475634,2.0015378
7.180561297338736,7.1788616
0.5751115955099638,0.57277054
0.7849424148514501,0.78604215
-1.4526267105709652,-1.4523883
-2.6874438641783938,-2.6874385
2.6257524030955377,2.6259925
-2.707174757903087,-2.707173
0.2263123131811956,0.23133391
-1.5104854731183954,-1.5102578
1.514667202629158,1.5155689
1.0551322215936663,1.0606624
3.2809893872591003,3.2809508
-1.6128134644178924,-1.6126052
-0.8534194789176148,-0.8530679
-3.095122633001784,-3.0951943
-1.4049786509020674,-1.4047312
1.1931289203262512,1.1922476
2.3938081914193616,2.394147
-2.9161428036288366,-2.9161804
2.7499353743002977,2.750123
4.286903316177392,4.286436
1.3073959583981851,1.3092647
5.934949470749934,5.9337807
-2.446936298004811,-2.4468856
-3.9359437629051963,-3.936174
-5.6248073067991395,-5.6253567
4.730907504844228,4.7302513
2.0692858966698555,2.069763
-0.17577416306794325,-0.17181191
0.8853385325591967,0.8880845
-3.5591088710358485,-3.5592682
7.73414684745488,7.732213
0.4086332569808148,0.4040335
0.34593671511776114,0.34551734
2.29507558125066,2.2954566
1.5210847478557634,1.5219564
0.7079834484464922,0.70782137
-2.499699711388475,-2.4996586
1.4909138532474464,1.4919262
5.951484021092642,5.950308
4.254591755498596,4.2541385
5.038098477900786,5.0373116
-1.6166059131062036,-1.6163983
-3.1294052154986547,-3.1294832
-0.39777316737250223,-0.3924008
0.17621764524538136,0.18552864
3.4601373948063974,3.4600224
-5.352043089172322,-5.3525405
4.836862805333707,4.836162
-0.4996648478064893,-0.4972515
-1.3499164710435019,-1.3496587
-3.200555055643902,-3.2006462
-5.233116284221717,-5.233591
2.603093948170522,2.603344
0.23185176972884786,0.23551124
-4.079214535741838,-4.0794716
-4.09539866905507,-4.095659
-1.0618444531915296,-1.061532
5.277909483762802,5.2770205
-0.8208999311900478,-0.82054234
-4.753355380684913,-4.7537403
-0.7771078017003081,-0.7767416
-0.8624276520144313,-0.86207783
-8.528304382980629,-8.530137
-0.1716954434511017,-0.16770002
-0.7302791058403821,-0.7299042
2.2015978343165097,2.2020187
5.84691255367783,5.8457813
3.5625114256658037,3.5623531
-0.8503006992134691,-0.8499485
-3.499142161611299,-3.49929
8.13767821739233,8.135571
0.1872651309541715,0.20188898
0.04404828863827385,0.049801737
-0.0762902240175795,-0.07151738
0.6263990137959855,0.624899
-0.4565077056397882,-0.45162606
-1.8140785488447304,-1.8139083
-1.7293198131478247,-1.7291334
-0.10357493470151005,-0.099024385
-1.7184600137384194,-1.7182717
-2.2542162937052406,-2.2541287
0.3365619313967194,0.33676764
-0.8063087585018663,-0.80594826
4.7560434288449125,4.7553763
-8.38310260286207,-8.384946
3.451647733755116,3.451536
3.940467366901867,3.9401479
-6.556635612755615,-6.55736
-1.0836733231771367,-1.0833652
-1.174599152612088,-1.1743083
-4.450942788631902,-4.4512696
-2.4596723348747926,-2.459624
-3.511949186039201,-3.5120995
5.541165677811862,5.5401654
2.9588748797524627,2.9589734
4.02101027057331,4.020656
2.2821274460915264,2.282514
-3.570375193293784,-3.5705366
-1.658678720362098,-1.658479
1.547538242425748,1.5482866
-3.8647074679295295,-3.8649244
2.254699007469267,2.2550974
-0.7599756377665414,-0.75960636
-1.1852874662803636,-1.1849986
2.2482528247239224,2.248654
1.4048839451447297,1.4062979
-1.1414752422463113,-1.1411779
3.666122737946162,3.6659198
-3.4186224100964457,-3.418755
1.947759409942097,1.948288
1.875550858291183,1.8761104
-0.9788717898272985,-0.97854376
1.031323170479447,1.0364628
-3.956368512936609,-3.9566026
2.9220300002299613,2.922144
-0.5847118953910698,-0.5840893
-1.6529953302430962,-1.6527946
3.3172584401745215,3.3172042
-2.227330317683918,-2.2272382
-4.45394569270228,-4.4542737
-4.922493660601009,-4.9229097
1.9163717309800428,1.916914
-4.04907313682286,-4.0493245
5.549146439882602,5.548142
-6.583638856598276,-6.5843687
5.364666074893969,5.36374
0.667295822440154,0.66646624
-0.3058337131131072,-0.3101508
-1.7231854548152956,-1.7229978
1.2621792177819653,1.2642589
-0.11901137872518272,-0.11458644
3.488946893922575,3.4888198
0.36121954153753044,0.35978097
0.4752959025548522,0.47728837
-1.1498427756482803,-1.1495472
-0.18007787373748615,-0.17615071
0.9733546575276693,0.9775436
-5.408027303224112,-5.408535
-4.263336642089573,-4.263629
2.3504074401333215,2.3507648
0.540323957886873,0.5391429
-0.5818063943913221,-0.5811292
0.058293214721732,0.060940668
1.09914986194844,1.1054016
-1.7068699789019202,-1.7066795
-2.4612156459432186,-2.4611676
0.6193170750453758,0.61770093
-3.093886377968902,-3.0939577
1.291008569098053,1.2929535
-5.384042096250284,-5.3845463
3.254475880751234,3.2544487
1.4944844608865846,1.4954803
0.8096371091596146,0.8111417
3.1075417453797822,3.1075768
5.266692629305348,5.265808
3.2077197957503807,3.2077127
-5.8213554569197,-5.8219414
-4.046377656374327,-4.0466285
-1.975849829905226,-1.9757097
0.08250714521205117,0.082735434
1.6369815560141536,1.6376424
-2.2950034473406187,-2.294924
0.5906083669677941,0.5885214
-2.388730571853394,-2.388669
-1.933789087196686,-1.9336412
-4.448252961991082,-4.44858
-2.919519869301248,-2.919558
-4.274402031934039,-4.2746964
-3.085982187046065,-3.0860524
3.3319079152326463,3.3318474
-3.0022628967419362,-3.002317
8.324322996663192,8.322137
1.5600081773167949,1.5607021
0.584503144752419,0.58231604
-2.7143656326987724,-2.7143655
2.214574286850265,2.2149897
-1.8203266382596,-1.8201575
0.38582891117431123,0.38274956
8.09569814350989,8.093609
-0.303768074937275,-0.30830294
3.6343213651405977,3.6341324
-2.2236391003326568,-2.223546
-0.11064332186155562,-0.1061503
5.59976329068214,5.5987363
-1.9826439205037543,-1.9825056
5.731465585158081,5.730383
2.238108134431783,2.2385137
-1.7786761199973768,-1.7784991
1.9998488653328679,2.0003552
3.0754872093519614,3.075536
1.9663357523895844,1.9668565
-4.965486553153742,-4.965911
-2.299409646988909,-2.299331
-0.7827226516798823,-0.7823577
-0.23537917001280334,-0.24712169
1.9627375083743581,1.96326
0.561939905440789,0.55970407
-4.2227296341808245,-4.2230134
1.2022911706801835,1.2019533
1.9308416619282944,1.9313775
1.7702128278679776,1.7708174
3.417728743961953,3.4176319
2.637093399649482,2.637329
1.4520549065384318,1.4532485
-0.22188346185549998,-0.22882968
-5.252419654470037,-5.252898
1.3585720967642998,1.3602021
0.6567661334079455,0.65576375
0.8588076898374348,0.8611186
-4.037433498968359,-4.037684
-3.418600947111963,-3.418734
3.3303617408372266,3.3303018
-0.12508437938542336,-0.12070909
2.1550944306906215,2.1555355
0.08955056820960285,0.090201154
0.094097175180249,0.095020264
2.96711391853566,2.967209
-1.6318767156894645,-1.6316719
0.3039605855984996,0.30633992
-1.4618428183198438,-1.461606
-1.373997713436651,-1.3737441
-0.9776880991916983,-0.9773601
0.7024486636062346,0.7021954
-1.5139360711228178,-1.513709
3.9710495425207433,3.9707165
-2.828996686432239,-2.829018
-0.5909400256504005,-0.59043455
-1.3905517020626232,-1.3903015
4.575745838449515,4.5751557
0.6215607787619409,0.6199813
3.262978935928394,3.262948
-4.697754380486221,-4.698129
0.8444870899003835,0.8465631
2.8132595907978164,2.8134203
0.2602048210752084,0.25689197
3.369344787416986,3.369268
-1.6358097096155324,-1.6356058
4.4567479255143505,4.4562087
7.269754179324161,7.268018
-1.1473962739259882,-1.1471002
-1.408802670974346,-1.408556
4.596005263624807,4.5954065
4.995045709068464,4.994276
-1.6534285832618127,-1.6532282
-1.3287473847994864,-1.3284855
-0.8910811735788667,-0.8907368
-4.251525816245656,-4.251816
-2.905032527837178,-2.9050686
-3.175371914364412,-3.1754584
-2.427989087660462,-2.4279344
-0.10968324452867413,-0.10518229
0.7406520163825516,0.7410253
4.903113070506018,4.902383
-3.157072679967111,-3.1571558
3.1127007311058588,3.1127334
-0.6766921416195784,-0.6763072
-0.15641798402294377,-0.15229782
2.133966604724622,2.1344163
-3.550358767365539,-3.5505161
1.2092857973884834,1.2093632
0.5263680995178429,0.525868
1.5572676308946507,1.5579708
0.9144315426508783,0.9176545
7.764340781448517,7.762394
-2.0167109051940706,-2.0165792
-1.6791598084196822,-1.678964
-1.970543365858596,-1.9704027
-1.7565728846551623,-1.756392
-2.0155950735603,-2.0154629
3.760000413892312,3.7597575
4.492028849592602,4.491475
-1.8048582543478684,-1.8046858
-2.632139434144151,-2.6321235
1.4907468826165726,1.4917601
-1.7462825963598891,-1.7460995
2.0015061476980156,2.0020123
0.6416989355719473,0.64044964
-4.793203753387438,-4.793595
4.893641127160424,4.8929157
5.679063846025141,5.6780033
-1.93780798632261,-1.9376612
-1.2260199817979947,-1.2257386
0.903985738904672,0.90703744
1.0576452352675965,1.0632168
2.0824998417051255,2.082971
6.356824905309908,6.3554764
-0.5595562645331644,-0.55846024
-2.5244375425779264,-2.5244012
-4.361790380991034,-4.3621006
-2.311403736454312,-2.3113275
-0.10475668626781245,-0.10021564
5.674890241681796,5.6738324
-1.6368306475928196,-1.636627
0.7076796400825305,0.7075125
-0.0519337573661309,-0.04696232
3.7580295001192483,3.7577877
7.990861959095243,7.988818
-1.6787544610869303,-1.6785588
-1.5477434150806395,-1.5475227
3.301926615177348,3.3018787
2.156330224304223,2.1567702
5.83980132104435,5.838673
1.846543055598957,1.8471152
-1.1361813521711077,-1.135883
1.8678145759688263,1.8683774
3.506028564626022,3.5058942
2.594592472166649,2.5948465
1.6041413361541672,1.6048167
3.373121541554822,3.3730438
3.697637323799746,3.697421
4.37077050015884,4.3702674
2.0514007854550678,2.0518856
-0.5284737719962135,-0.5267929
0.46394941304904547,0.4664954
3.8153163515822164,3.8150496
-2.583377422157602,-2.583352
1.1658473685491322,1.1632252
-1.2438465390999756,-1.2435685
0.09089911141226902,0.091630384
4.042819764723715,4.042456
0.6043083136783379,0.60244584
0.14684525884952254,0.14180955
-4.300242695663581,-4.300542
2.3598609806688686,2.3602145
2.0412002060145022,2.0416894
6.840812084762586,6.8392587
-0.9732802366779292,-0.9729512
